entry_id,line_no,posting_date,effective_date,account_code,account_name,account_type,cost_centre,user_id,entry_type,narration,debit,credit,approval_status,approver_id
JE1070705,1,2025-04-04,2025-04-04,5300,Rent expense,Expense,CC-500,SYS-BATCH,System,Rent for the period,424958.96,0.0,Not required,
JE1070705,2,2025-04-04,2025-04-04,2110,Accrued expenses,Liability,CC-500,SYS-BATCH,System,Rent for the period,0.0,424958.96,Not required,
JE1070717,1,2025-04-04,2025-04-03,5350,Advertisement and marketing,Expense,CC-600,U002,Manual,Marketing spend,489231.62,0.0,Not required,
JE1070717,2,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-600,U002,Manual,Marketing spend,0.0,489231.62,Not required,
JE1071046,1,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,44267.14,0.0,Not required,
JE1071046,2,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,44267.14,Not required,
JE1071468,1,2025-04-04,2025-04-02,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Supplier payment,83232.91,0.0,Not required,
JE1071468,2,2025-04-04,2025-04-02,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Supplier payment,0.0,83232.91,Not required,
JE1072505,1,2025-04-04,2025-04-01,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Supplier payment,131754.98,0.0,Not required,
JE1072505,2,2025-04-04,2025-04-01,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Supplier payment,0.0,131754.98,Not required,
JE1072691,1,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,282397.4,0.0,Not required,
JE1072691,2,2025-04-04,2025-04-03,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,282397.4,Not required,
JE1072836,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Service invoice raised,493779.52,0.0,Not required,
JE1072836,2,2025-04-04,2025-04-04,4110,Revenue - service income,Income,CC-500,SYS-BATCH,System,Service invoice raised,0.0,493779.52,Not required,
JE1072927,1,2025-04-04,2025-04-01,1110,Bank - current account,Asset,CC-200,SYS-BATCH,System,Customer receipt,673293.48,0.0,Approved,A002
JE1072927,2,2025-04-04,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Customer receipt,0.0,673293.48,Approved,A002
JE1073459,1,2025-04-04,2025-04-04,5350,Advertisement and marketing,Expense,CC-400,SYS-BATCH,System,Marketing spend,188196.89,0.0,Not required,
JE1073459,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Marketing spend,0.0,188196.89,Not required,
JE1073831,1,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,208122.93,0.0,Not required,
JE1073831,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,208122.93,Not required,
JE1074046,1,2025-04-04,2025-04-04,5310,Power and fuel,Expense,CC-500,SYS-BATCH,System,Electricity charges,111768.04,0.0,Not required,
JE1074046,2,2025-04-04,2025-04-04,2110,Accrued expenses,Liability,CC-500,SYS-BATCH,System,Electricity charges,0.0,111768.04,Not required,
JE1074080,1,2025-04-04,2025-04-03,5300,Rent expense,Expense,CC-300,SYS-BATCH,System,Rent for the period,219754.89,0.0,Not required,
JE1074080,2,2025-04-04,2025-04-03,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Rent for the period,0.0,219754.89,Not required,
JE1074128,1,2025-04-04,2025-04-04,5370,Communication expense,Expense,CC-400,U016,Manual,Telephone and internet,44016.02,0.0,Not required,
JE1074128,2,2025-04-04,2025-04-04,2110,Accrued expenses,Liability,CC-400,U016,Manual,Telephone and internet,0.0,44016.02,Not required,
JE1074147,1,2025-04-04,2025-04-04,5500,Finance cost,Expense,CC-100,SYS-BATCH,System,Interest on borrowings,500567.35,0.0,Approved,A001
JE1074147,2,2025-04-04,2025-04-04,2310,Interest accrued but not due,Liability,CC-100,SYS-BATCH,System,Interest on borrowings,0.0,500567.35,Approved,A001
JE1074238,1,2025-04-04,2025-04-01,1600,Input GST receivable,Asset,CC-600,SYS-BATCH,System,GST input booked,80916.0,0.0,Not required,
JE1074238,2,2025-04-04,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,GST input booked,0.0,80916.0,Not required,
JE1074390,1,2025-04-04,2025-04-02,1200,Trade receivables,Asset,CC-500,U013,Manual,Sales invoice raised,441238.63,0.0,Not required,
JE1074390,2,2025-04-04,2025-04-02,4100,Revenue - product sales,Income,CC-500,U013,Manual,Sales invoice raised,0.0,441238.63,Not required,
JE1075202,1,2025-04-04,2025-04-03,5340,Legal and professional fees,Expense,CC-100,SYS-BATCH,System,Professional fees billed,157578.3,0.0,Not required,
JE1075202,2,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Professional fees billed,0.0,157578.3,Not required,
JE1075289,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-500,U019,Manual,Sales invoice raised,173175.88,0.0,Not required,
JE1075289,2,2025-04-04,2025-04-04,4100,Revenue - product sales,Income,CC-500,U019,Manual,Sales invoice raised,0.0,173175.88,Not required,
JE1075586,1,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Service invoice raised,32037.24,0.0,Not required,
JE1075586,2,2025-04-04,2025-04-03,4110,Revenue - service income,Income,CC-100,SYS-BATCH,System,Service invoice raised,0.0,32037.24,Not required,
JE1075600,1,2025-04-04,2025-04-02,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Service invoice raised,596766.92,0.0,Approved,A001
JE1075600,2,2025-04-04,2025-04-02,4110,Revenue - service income,Income,CC-500,SYS-BATCH,System,Service invoice raised,0.0,596766.92,Approved,A001
JE1075605,1,2025-04-04,2025-04-02,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,308400.12,0.0,Not required,
JE1075605,2,2025-04-04,2025-04-02,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,308400.12,Not required,
JE1075639,1,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-200,SYS-BATCH,System,Customer receipt,313657.84,0.0,Not required,
JE1075639,2,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Customer receipt,0.0,313657.84,Not required,
JE1075727,1,2025-04-04,2025-04-02,1110,Bank - current account,Asset,CC-600,U008,Manual,Customer receipt,53773.33,0.0,Not required,
JE1075727,2,2025-04-04,2025-04-02,1200,Trade receivables,Asset,CC-600,U008,Manual,Customer receipt,0.0,53773.33,Not required,
JE1075728,1,2025-04-04,2025-04-04,5210,Contract staff cost,Expense,CC-500,SYS-BATCH,System,Contract staff billing,291526.41,0.0,Not required,
JE1075728,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Contract staff billing,0.0,291526.41,Not required,
JE1075981,1,2025-04-04,2025-04-04,5500,Finance cost,Expense,CC-300,SYS-BATCH,System,Interest on borrowings,148845.29,0.0,Not required,
JE1075981,2,2025-04-04,2025-04-04,2310,Interest accrued but not due,Liability,CC-300,SYS-BATCH,System,Interest on borrowings,0.0,148845.29,Not required,
JE1075987,1,2025-04-04,2025-04-03,1410,Advance to suppliers,Asset,CC-300,SYS-BATCH,System,Advance to supplier,382618.04,0.0,Not required,
JE1075987,2,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Advance to supplier,0.0,382618.04,Not required,
JE1075989,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,373608.74,0.0,Not required,
JE1075989,2,2025-04-04,2025-04-04,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,373608.74,Not required,
JE1076429,1,2025-04-04,2025-04-04,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,574126.7,0.0,Approved,A003
JE1076429,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,574126.7,Approved,A003
JE1076929,1,2025-04-04,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,TDS deducted on payment,18106.37,0.0,Not required,
JE1076929,2,2025-04-04,2025-04-01,2210,TDS payable,Liability,CC-600,SYS-BATCH,System,TDS deducted on payment,0.0,18106.37,Not required,
JE1077237,1,2025-04-04,2025-04-03,5400,Depreciation and amortisation,Expense,CC-600,SYS-BATCH,System,Depreciation charge,665166.78,0.0,Approved,A003
JE1077237,2,2025-04-04,2025-04-03,1510,Accumulated depreciation,Asset,CC-600,SYS-BATCH,System,Depreciation charge,0.0,665166.78,Approved,A003
JE1077437,1,2025-04-04,2025-04-01,5330,Travel and conveyance,Expense,CC-100,U003,Manual,Travel reimbursement,18784.75,0.0,Not required,
JE1077437,2,2025-04-04,2025-04-01,1110,Bank - current account,Asset,CC-100,U003,Manual,Travel reimbursement,0.0,18784.75,Not required,
JE1077791,1,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Customer receipt,101698.79,0.0,Not required,
JE1077791,2,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Customer receipt,0.0,101698.79,Not required,
JE1078108,1,2025-04-04,2025-04-02,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Sales invoice raised,118187.63,0.0,Not required,
JE1078108,2,2025-04-04,2025-04-02,4100,Revenue - product sales,Income,CC-400,SYS-BATCH,System,Sales invoice raised,0.0,118187.63,Not required,
JE1078150,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-500,U016,Manual,Sales invoice raised,866175.2,0.0,Approved,A003
JE1078150,2,2025-04-04,2025-04-04,4100,Revenue - product sales,Income,CC-500,U016,Manual,Sales invoice raised,0.0,866175.2,Approved,A003
JE1078477,1,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Supplier payment,405210.39,0.0,Not required,
JE1078477,2,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Supplier payment,0.0,405210.39,Not required,
JE1078487,1,2025-04-04,2025-04-04,1600,Input GST receivable,Asset,CC-100,SYS-BATCH,System,GST input booked,98881.48,0.0,Not required,
JE1078487,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,GST input booked,0.0,98881.48,Not required,
JE1078542,1,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,204039.55,0.0,Not required,
JE1078542,2,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,204039.55,Not required,
JE1079032,1,2025-04-04,2025-04-01,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Service invoice raised,93079.85,0.0,Not required,
JE1079032,2,2025-04-04,2025-04-01,4110,Revenue - service income,Income,CC-300,SYS-BATCH,System,Service invoice raised,0.0,93079.85,Not required,
JE1079402,1,2025-04-04,2025-04-04,5370,Communication expense,Expense,CC-300,SYS-BATCH,System,Telephone and internet,15536.74,0.0,Not required,
JE1079402,2,2025-04-04,2025-04-04,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Telephone and internet,0.0,15536.74,Not required,
JE1079431,1,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Sales invoice raised,776931.24,0.0,Approved,A001
JE1079431,2,2025-04-04,2025-04-03,4100,Revenue - product sales,Income,CC-100,SYS-BATCH,System,Sales invoice raised,0.0,776931.24,Approved,A001
JE1079957,1,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Supplier payment,548652.46,0.0,Approved,A002
JE1079957,2,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Supplier payment,0.0,548652.46,Approved,A002
JE1080643,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Service invoice raised,260755.16,0.0,Not required,
JE1080643,2,2025-04-04,2025-04-04,4110,Revenue - service income,Income,CC-200,SYS-BATCH,System,Service invoice raised,0.0,260755.16,Not required,
JE1080918,1,2025-04-04,2025-04-04,5340,Legal and professional fees,Expense,CC-600,SYS-BATCH,System,Professional fees billed,84815.77,0.0,Not required,
JE1080918,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Professional fees billed,0.0,84815.77,Not required,
JE1080986,1,2025-04-04,2025-04-01,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Customer receipt,255973.41,0.0,Not required,
JE1080986,2,2025-04-04,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Customer receipt,0.0,255973.41,Not required,
JE1081010,1,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,409700.7,0.0,Not required,
JE1081010,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,409700.7,Not required,
JE1081122,1,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,TDS deducted on payment,13795.01,0.0,Not required,
JE1081122,2,2025-04-04,2025-04-03,2210,TDS payable,Liability,CC-200,SYS-BATCH,System,TDS deducted on payment,0.0,13795.01,Not required,
JE1081129,1,2025-04-04,2025-04-02,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,539057.99,0.0,Approved,A003
JE1081129,2,2025-04-04,2025-04-02,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,539057.99,Approved,A003
JE1081296,1,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Supplier payment,96860.41,0.0,Not required,
JE1081296,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Supplier payment,0.0,96860.41,Not required,
JE1081384,1,2025-04-04,2025-04-04,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,471694.48,0.0,Not required,
JE1081384,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,471694.48,Not required,
JE1081523,1,2025-04-04,2025-04-04,5400,Depreciation and amortisation,Expense,CC-300,U018,Manual,Depreciation charge,212376.04,0.0,Not required,
JE1081523,2,2025-04-04,2025-04-04,1510,Accumulated depreciation,Asset,CC-300,U018,Manual,Depreciation charge,0.0,212376.04,Not required,
JE1081540,1,2025-04-04,2025-04-03,5340,Legal and professional fees,Expense,CC-500,SYS-BATCH,System,Professional fees billed,254992.17,0.0,Not required,
JE1081540,2,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Professional fees billed,0.0,254992.17,Not required,
JE1081653,1,2025-04-04,2025-04-03,5310,Power and fuel,Expense,CC-100,SYS-BATCH,System,Electricity charges,150143.68,0.0,Not required,
JE1081653,2,2025-04-04,2025-04-03,2110,Accrued expenses,Liability,CC-100,SYS-BATCH,System,Electricity charges,0.0,150143.68,Not required,
JE1081804,1,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-300,U017,Manual,Supplier payment,462133.94,0.0,Not required,
JE1081804,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-300,U017,Manual,Supplier payment,0.0,462133.94,Not required,
JE1081824,1,2025-04-04,2025-04-03,5100,Cost of materials consumed,Expense,CC-100,U013,Manual,Purchase of raw material,349222.61,0.0,Not required,
JE1081824,2,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-100,U013,Manual,Purchase of raw material,0.0,349222.61,Not required,
JE1081974,1,2025-04-04,2025-04-04,5330,Travel and conveyance,Expense,CC-500,SYS-BATCH,System,Travel reimbursement,71801.93,0.0,Not required,
JE1081974,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Travel reimbursement,0.0,71801.93,Not required,
JE1082032,1,2025-04-04,2025-04-02,5100,Cost of materials consumed,Expense,CC-500,U016,Manual,Purchase of raw material,94902.97,0.0,Not required,
JE1082032,2,2025-04-04,2025-04-02,2100,Trade payables,Liability,CC-500,U016,Manual,Purchase of raw material,0.0,94902.97,Not required,
JE1082438,1,2025-04-04,2025-04-04,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,218208.66,0.0,Not required,
JE1082438,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,218208.66,Not required,
JE1082534,1,2025-04-04,2025-04-01,5350,Advertisement and marketing,Expense,CC-400,SYS-BATCH,System,Marketing spend,456361.62,0.0,Not required,
JE1082534,2,2025-04-04,2025-04-01,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Marketing spend,0.0,456361.62,Not required,
JE1082600,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,587602.71,0.0,Approved,A003
JE1082600,2,2025-04-04,2025-04-04,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,587602.71,Approved,A003
JE1082761,1,2025-04-04,2025-04-03,5330,Travel and conveyance,Expense,CC-400,U014,Manual,Travel reimbursement,75581.72,0.0,Not required,
JE1082761,2,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-400,U014,Manual,Travel reimbursement,0.0,75581.72,Not required,
JE1083184,1,2025-04-04,2025-04-04,5380,Printing and stationery,Expense,CC-500,SYS-BATCH,System,Stationery purchase,23157.51,0.0,Not required,
JE1083184,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Stationery purchase,0.0,23157.51,Not required,
JE1083307,1,2025-04-04,2025-04-04,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,GST output booked,5648.15,0.0,Not required,
JE1083307,2,2025-04-04,2025-04-04,2200,Output GST payable,Liability,CC-400,SYS-BATCH,System,GST output booked,0.0,5648.15,Not required,
JE1083477,1,2025-04-04,2025-04-03,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,768250.13,0.0,Approved,A001
JE1083477,2,2025-04-04,2025-04-03,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,768250.13,Approved,A001
JE1083521,1,2025-04-04,2025-04-04,5320,Repairs and maintenance,Expense,CC-600,U014,Manual,Repairs and upkeep,118358.31,0.0,Not required,
JE1083521,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,U014,Manual,Repairs and upkeep,0.0,118358.31,Not required,
JE1083646,1,2025-04-04,2025-04-04,1600,Input GST receivable,Asset,CC-400,SYS-BATCH,System,GST input booked,34290.02,0.0,Not required,
JE1083646,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,GST input booked,0.0,34290.02,Not required,
JE1083647,1,2025-04-04,2025-04-04,5350,Advertisement and marketing,Expense,CC-300,SYS-BATCH,System,Marketing spend,352449.38,0.0,Not required,
JE1083647,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Marketing spend,0.0,352449.38,Not required,
JE1083693,1,2025-04-04,2025-04-04,5330,Travel and conveyance,Expense,CC-100,SYS-BATCH,System,Travel reimbursement,85670.9,0.0,Not required,
JE1083693,2,2025-04-04,2025-04-04,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Travel reimbursement,0.0,85670.9,Not required,
JE1083784,1,2025-04-04,2025-04-04,5340,Legal and professional fees,Expense,CC-600,SYS-BATCH,System,Professional fees billed,376986.22,0.0,Not required,
JE1083784,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Professional fees billed,0.0,376986.22,Not required,
JE1083830,1,2025-04-04,2025-04-03,5320,Repairs and maintenance,Expense,CC-500,SYS-BATCH,System,Repairs and upkeep,140189.84,0.0,Not required,
JE1083830,2,2025-04-04,2025-04-03,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Repairs and upkeep,0.0,140189.84,Not required,
JE1083858,1,2025-04-04,2025-04-04,5210,Contract staff cost,Expense,CC-600,U016,Manual,Contract staff billing,334634.54,0.0,Not required,
JE1083858,2,2025-04-04,2025-04-04,2100,Trade payables,Liability,CC-600,U016,Manual,Contract staff billing,0.0,334634.54,Not required,
JE1000081,1,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,736042.67,0.0,Approved,A002
JE1000081,2,2025-04-07,2025-04-07,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,736042.67,Approved,A002
JE1000197,1,2025-04-07,2025-04-05,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,476022.49,0.0,Not required,
JE1000197,2,2025-04-07,2025-04-05,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,476022.49,Not required,
JE1000218,1,2025-04-07,2025-04-05,5320,Repairs and maintenance,Expense,CC-100,SYS-BATCH,System,Repairs and upkeep,140980.6,0.0,Not required,
JE1000218,2,2025-04-07,2025-04-05,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Repairs and upkeep,0.0,140980.6,Not required,
JE1000498,1,2025-04-07,2025-04-07,5370,Communication expense,Expense,CC-100,SYS-BATCH,System,Telephone and internet,57169.71,0.0,Not required,
JE1000498,2,2025-04-07,2025-04-07,2110,Accrued expenses,Liability,CC-100,SYS-BATCH,System,Telephone and internet,0.0,57169.71,Not required,
JE1000576,1,2025-04-07,2025-04-06,5100,Cost of materials consumed,Expense,CC-500,SYS-BATCH,System,Purchase of raw material,135220.15,0.0,Not required,
JE1000576,2,2025-04-07,2025-04-06,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Purchase of raw material,0.0,135220.15,Not required,
JE1000706,1,2025-04-07,2025-04-07,1600,Input GST receivable,Asset,CC-500,SYS-BATCH,System,GST input booked,12320.73,0.0,Not required,
JE1000706,2,2025-04-07,2025-04-07,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,GST input booked,0.0,12320.73,Not required,
JE1000994,1,2025-04-07,2025-04-06,2100,Trade payables,Liability,CC-400,U006,Manual,Supplier payment,171552.77,0.0,Not required,
JE1000994,2,2025-04-07,2025-04-06,1110,Bank - current account,Asset,CC-400,U006,Manual,Supplier payment,0.0,171552.77,Not required,
JE1001154,1,2025-04-07,2025-04-06,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,616120.33,0.0,Approved,A001
JE1001154,2,2025-04-07,2025-04-06,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,616120.33,Approved,A001
JE1001271,1,2025-04-07,2025-04-07,5200,Employee benefit expense,Expense,CC-100,SYS-BATCH,System,Payroll for the month,1960019.43,0.0,Approved,A001
JE1001271,2,2025-04-07,2025-04-07,2120,Provision for employee benefits,Liability,CC-100,SYS-BATCH,System,Payroll for the month,0.0,1960019.43,Approved,A001
JE1001845,1,2025-04-07,2025-04-06,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,222366.59,0.0,Not required,
JE1001845,2,2025-04-07,2025-04-06,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,222366.59,Not required,
JE1002014,1,2025-04-07,2025-04-06,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Sales invoice raised,582428.44,0.0,Approved,A003
JE1002014,2,2025-04-07,2025-04-06,4100,Revenue - product sales,Income,CC-600,SYS-BATCH,System,Sales invoice raised,0.0,582428.44,Approved,A003
JE1002091,1,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Service invoice raised,172916.88,0.0,Not required,
JE1002091,2,2025-04-07,2025-04-07,4110,Revenue - service income,Income,CC-600,SYS-BATCH,System,Service invoice raised,0.0,172916.88,Not required,
JE1002530,1,2025-04-07,2025-04-05,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,376907.09,0.0,Not required,
JE1002530,2,2025-04-07,2025-04-05,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,376907.09,Not required,
JE1002595,1,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Service invoice raised,592386.33,0.0,Approved,A001
JE1002595,2,2025-04-07,2025-04-07,4110,Revenue - service income,Income,CC-300,SYS-BATCH,System,Service invoice raised,0.0,592386.33,Approved,A001
JE1002749,1,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-600,U014,Manual,Service invoice raised,547562.92,0.0,Approved,A003
JE1002749,2,2025-04-07,2025-04-07,4110,Revenue - service income,Income,CC-600,U014,Manual,Service invoice raised,0.0,547562.92,Approved,A003
JE1002798,1,2025-04-07,2025-04-05,5210,Contract staff cost,Expense,CC-300,U004,Manual,Contract staff billing,121762.72,0.0,Not required,
JE1002798,2,2025-04-07,2025-04-05,2100,Trade payables,Liability,CC-300,U004,Manual,Contract staff billing,0.0,121762.72,Not required,
JE1003003,1,2025-04-07,2025-04-07,5360,Insurance,Expense,CC-300,SYS-BATCH,System,Insurance premium,158610.17,0.0,Not required,
JE1003003,2,2025-04-07,2025-04-07,1400,Prepaid expenses,Asset,CC-300,SYS-BATCH,System,Insurance premium,0.0,158610.17,Not required,
JE1003315,1,2025-04-07,2025-04-07,5380,Printing and stationery,Expense,CC-500,SYS-BATCH,System,Stationery purchase,2213.67,0.0,Not required,
JE1003315,2,2025-04-07,2025-04-07,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Stationery purchase,0.0,2213.67,Not required,
JE1003518,1,2025-04-07,2025-04-07,5200,Employee benefit expense,Expense,CC-300,SYS-BATCH,System,Payroll for the month,1061003.99,0.0,Approved,A001
JE1003518,2,2025-04-07,2025-04-07,2120,Provision for employee benefits,Liability,CC-300,SYS-BATCH,System,Payroll for the month,0.0,1061003.99,Approved,A001
JE1003730,1,2025-04-07,2025-04-07,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Customer receipt,839717.48,0.0,Approved,A003
JE1003730,2,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Customer receipt,0.0,839717.48,Approved,A003
JE1004075,1,2025-04-07,2025-04-06,5100,Cost of materials consumed,Expense,CC-500,SYS-BATCH,System,Purchase of raw material,41402.64,0.0,Not required,
JE1004075,2,2025-04-07,2025-04-06,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Purchase of raw material,0.0,41402.64,Not required,
JE1004967,1,2025-04-07,2025-04-04,5100,Cost of materials consumed,Expense,CC-100,SYS-BATCH,System,Purchase of raw material,669343.21,0.0,Approved,A002
JE1004967,2,2025-04-07,2025-04-04,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Purchase of raw material,0.0,669343.21,Approved,A002
JE1005180,1,2025-04-07,2025-04-07,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Service invoice raised,344372.78,0.0,Not required,
JE1005180,2,2025-04-07,2025-04-07,4110,Revenue - service income,Income,CC-100,SYS-BATCH,System,Service invoice raised,0.0,344372.78,Not required,
JE1005536,1,2025-04-07,2025-04-07,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Customer receipt,414570.62,0.0,Not required,
